/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-08 14:30:56:655 0 sec: 0 operations; est completion in 0 second 
14:30:56.776 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
14:30:56.776 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-08 14:31:06:639 10 sec: 116117 operations; 11611.7 current ops/sec; est completion in 23 hours 55 minutes [READ: Count=110335, Max=833023, Min=1325, Avg=4935.76, 90=5483, 99=52223, 99.9=124223, 99.99=761855] [UPDATE: Count=5818, Max=805887, Min=4012, Avg=14531.66, 90=27423, 99=72511, 99.9=151807, 99.99=775167] 
2023-05-08 14:33:16:639 140 sec: 1676111 operations; 11999.6 current ops/sec; est completion in 23 hours 9 minutes [READ: Count=113929, Max=65471, Min=1330, Avg=2557.61, 90=3443, 99=6891, 99.9=17631, 99.99=35263] [UPDATE: Count=6067, Max=76095, Min=3946, Avg=7845.78, 90=10767, 99=25567, 99.9=57759, 99.99=68607] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:26:639 150 sec: 1793293 operations; 11718.2 current ops/sec; est completion in 23 hours 11 minutes [READ: Count=111356, Max=64671, Min=1309, Avg=2650.98, 90=3641, 99=8431, 99.9=17359, 99.99=42143] [UPDATE: Count=5827, Max=433407, Min=3872, Avg=16286.69, 90=13287, 99=298495, 99.9=408575, 99.99=431615] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:36:639 160 sec: 1916115 operations; 12282.2 current ops/sec; est completion in 23 hours 8 minutes [READ: Count=116412, Max=140415, Min=1327, Avg=3251.72, 90=4579, 99=17167, 99.9=63263, 99.99=88063] [UPDATE: Count=6413, Max=422143, Min=3994, Avg=22407.5, 90=28927, 99=308479, 99.9=402431, 99.99=420863] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:46:639 170 sec: 2036076 operations; 11996.1 current ops/sec; est completion in 23 hours 8 minutes [READ: Count=114018, Max=40863, Min=1333, Avg=2558.9, 90=3451, 99=7431, 99.9=15655, 99.99=23407] [UPDATE: Count=5941, Max=193663, Min=3884, Avg=8831.56, 90=11623, 99=56191, 99.9=162175, 99.99=182655] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:56:639 180 sec: 2156116 operations; 12004 current ops/sec; est completion in 23 hours 8 minutes [READ: Count=114071, Max=75711, Min=1294, Avg=2623.79, 90=3541, 99=8503, 99.9=20591, 99.99=44351] [UPDATE: Count=5974, Max=312575, Min=3954, Avg=16734.13, 90=23007, 99=237951, 99.9=298495, 99.99=312319] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:06:639 190 sec: 2276117 operations; 12000.1 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=113942, Max=24111, Min=1324, Avg=2376.91, 90=3105, 99=4939, 99.9=8871, 99.99=13327] [UPDATE: Count=6051, Max=32415, Min=3956, Avg=6656.59, 90=8567, 99=14559, 99.9=21951, 99.99=25759] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:16:639 200 sec: 2396119 operations; 12000.2 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=113958, Max=98303, Min=1318, Avg=2461.26, 90=3233, 99=6167, 99.9=15343, 99.99=32991] [UPDATE: Count=6042, Max=319743, Min=3820, Avg=9086.5, 90=9815, 99=66815, 99.9=302591, 99.99=318463] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:26:639 210 sec: 2516117 operations; 11999.8 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=113979, Max=19823, Min=1339, Avg=2363.46, 90=3087, 99=4847, 99.9=8011, 99.99=13167] [UPDATE: Count=6024, Max=20367, Min=3840, Avg=6484.39, 90=8319, 99=12015, 99.9=16767, 99.99=19967] [READ-FAILED: Count=1, Max=2595, Min=2594, Avg=2595, 90=2595, 99=2595, 99.9=2595, 99.99=2595] 
2023-05-08 14:34:36:640 220 sec: 2636116 operations; 11998.7 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=114045, Max=96127, Min=1334, Avg=2490.07, 90=3315, 99=6239, 99.9=13919, 99.99=31567] [UPDATE: Count=5958, Max=275455, Min=3472, Avg=12007.66, 90=11447, 99=220543, 99.9=270079, 99.99=274431] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:46:639 230 sec: 2756062 operations; 11995.8 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=113996, Max=27503, Min=1315, Avg=2487.23, 90=3341, 99=5995, 99.9=12095, 99.99=20735] [UPDATE: Count=5944, Max=71039, Min=3762, Avg=7414.3, 90=10031, 99=19007, 99.9=53791, 99.99=66367] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:56:639 240 sec: 2876116 operations; 12005.4 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=114000, Max=31679, Min=1298, Avg=2545.23, 90=3451, 99=6879, 99.9=13567, 99.99=23071] [UPDATE: Count=6059, Max=83391, Min=3830, Avg=9227.78, 90=12071, 99=56063, 99.9=71551, 99.99=82047] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:06:639 250 sec: 2995297 operations; 11918.1 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=113066, Max=139775, Min=1332, Avg=2958.97, 90=4053, 99=13783, 99.9=38495, 99.99=78911] [UPDATE: Count=6121, Max=389375, Min=3820, Avg=21546.85, 90=29071, 99=289535, 99.9=362751, 99.99=386815] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:16:639 260 sec: 3116111 operations; 12081.4 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=114640, Max=64575, Min=1328, Avg=2670.74, 90=3675, 99=8655, 99.9=19103, 99.99=31247] [UPDATE: Count=6171, Max=68543, Min=3904, Avg=8262.78, 90=11655, 99=26191, 99.9=62175, 99.99=67391] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:26:639 270 sec: 3236113 operations; 12000.2 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113997, Max=81855, Min=1322, Avg=2621.73, 90=3547, 99=8075, 99.9=18223, 99.99=50175] [UPDATE: Count=5994, Max=170751, Min=3924, Avg=11596.02, 90=18335, 99=80767, 99.9=160255, 99.99=169599] [READ-FAILED: Count=1, Max=6375, Min=6372, Avg=6374, 90=6375, 99=6375, 99.9=6375, 99.99=6375] 
2023-05-08 14:35:36:639 280 sec: 3356115 operations; 12000.2 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=114048, Max=105023, Min=1321, Avg=2501.94, 90=3327, 99=6299, 99.9=14079, 99.99=28127] [UPDATE: Count=5957, Max=256767, Min=3666, Avg=9018.9, 90=11527, 99=53279, 99.9=217855, 99.99=241151] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:46:639 290 sec: 3476113 operations; 11999.8 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113986, Max=24127, Min=1323, Avg=2454.32, 90=3267, 99=5543, 99.9=11151, 99.99=18031] [UPDATE: Count=6043, Max=34303, Min=3728, Avg=7221.9, 90=9711, 99=20431, 99.9=29455, 99.99=34111] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:56:639 300 sec: 3596114 operations; 12000.1 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113841, Max=26975, Min=1267, Avg=2528.93, 90=3435, 99=6223, 99.9=12207, 99.99=18303] [UPDATE: Count=6123, Max=73023, Min=3910, Avg=7831.4, 90=11079, 99=21391, 99.9=55871, 99.99=70527] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:06:639 310 sec: 3716112 operations; 11999.8 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=114024, Max=31295, Min=1297, Avg=2571.58, 90=3505, 99=6803, 99.9=12991, 99.99=21855] [UPDATE: Count=5982, Max=56479, Min=3820, Avg=7788.11, 90=11151, 99=21647, 99.9=34495, 99.99=39487] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:16:639 320 sec: 3836111 operations; 11999.9 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=114064, Max=28031, Min=1329, Avg=2559.47, 90=3495, 99=6651, 99.9=13007, 99.99=19183] [UPDATE: Count=5930, Max=45151, Min=3800, Avg=7833.11, 90=11231, 99=23327, 99.9=39935, 99.99=42815] [READ-FAILED: Count=1, Max=1854, Min=1854, Avg=1854, 90=1854, 99=1854, 99.9=1854, 99.99=1854] 
2023-05-08 14:36:26:639 330 sec: 3956113 operations; 12000.2 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=114024, Max=39359, Min=1312, Avg=2530.6, 90=3385, 99=7131, 99.9=16607, 99.99=30095] [UPDATE: Count=5979, Max=95615, Min=3910, Avg=8938.64, 90=12047, 99=53567, 99.9=80703, 99.99=89983] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:36:639 340 sec: 4076115 operations; 12000.2 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113967, Max=32239, Min=1307, Avg=2538.21, 90=3443, 99=6575, 99.9=12983, 99.99=21743] [UPDATE: Count=6037, Max=64607, Min=3636, Avg=7713.63, 90=10543, 99=23407, 99.9=49279, 99.99=59423] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:46:639 350 sec: 4196114 operations; 11999.9 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113995, Max=84607, Min=1351, Avg=2619.23, 90=3551, 99=7843, 99.9=20127, 99.99=38687] [UPDATE: Count=5999, Max=74751, Min=4052, Avg=8168.57, 90=11999, 99=25935, 99.9=49407, 99.99=71807] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:56:639 360 sec: 4316116 operations; 12000.2 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113984, Max=161791, Min=1353, Avg=3174.24, 90=4499, 99=17423, 99.9=48671, 99.99=89023] [UPDATE: Count=6024, Max=394239, Min=3968, Avg=30531.74, 90=56255, 99=318975, 99.9=384511, 99.99=393983] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:37:06:639 370 sec: 4436117 operations; 12000.1 current ops/sec; est completion in 23 hours 3 minutes [READ: Count=114052, Max=61375, Min=1349, Avg=2640.34, 90=3623, 99=8751, 99.9=18591, 99.99=31007] [UPDATE: Count=5943, Max=145663, Min=3964, Avg=11098.98, 90=17663, 99=74303, 99.9=130495, 99.99=141567] [READ-FAILED: Count=1, Max=2042, Min=2042, Avg=2042, 90=2042, 99=2042, 99.9=2042, 99.99=2042] 
2023-05-08 14:37:16:639 380 sec: 4556114 operations; 11999.7 current ops/sec; est completion in 23 hours 3 minutes [READ: Count=114238, Max=26639, Min=1326, Avg=2451.97, 90=3233, 99=5875, 99.9=12583, 99.99=20863] [UPDATE: Count=5763, Max=74879, Min=3672, Avg=7362.3, 90=9431, 99=31967, 99.9=51935, 99.99=70783] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:37:26:639 390 sec: 4676114 operations; 12000 current ops/sec; est completion in 23 hours 3 minutes [READ: Count=113975, Max=26607, Min=1302, Avg=2399.2, 90=3139, 99=5183, 99.9=10607, 99.99=18031] [UPDATE: Count=6030, Max=28895, Min=3726, Avg=6804.75, 90=8951, 99=15335, 99.9=21407, 99.99=25071] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
