/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-08 14:30:56:059 0 sec: 0 operations; est completion in 0 second 
14:30:56.171 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
14:30:56.171 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-08 14:31:06:042 10 sec: 116263 operations; 11626.3 current ops/sec; est completion in 23 hours 53 minutes [READ: Count=110578, Max=601599, Min=1353, Avg=4687.95, 90=5479, 99=49567, 99.9=130239, 99.99=563711] [UPDATE: Count=5715, Max=563711, Min=3948, Avg=14301.24, 90=27311, 99=74943, 99.9=538623, 99.99=554495] 
2023-05-08 14:33:06:042 130 sec: 1556260 operations; 12000.3 current ops/sec; est completion in 23 hours 9 minutes [READ: Count=114174, Max=38975, Min=1296, Avg=2463.3, 90=3279, 99=5695, 99.9=12175, 99.99=21439] [UPDATE: Count=5828, Max=43519, Min=3630, Avg=7126.28, 90=9375, 99=18735, 99.9=29631, 99.99=41087] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:16:043 140 sec: 1676185 operations; 11992.5 current ops/sec; est completion in 23 hours 9 minutes [READ: Count=113997, Max=89471, Min=1303, Avg=2553.81, 90=3433, 99=6727, 99.9=17711, 99.99=39359] [UPDATE: Count=5943, Max=90879, Min=3566, Avg=7795.64, 90=10431, 99=31087, 99.9=56319, 99.99=61823] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:26:042 150 sec: 1794327 operations; 11814.2 current ops/sec; est completion in 23 hours 10 minutes [READ: Count=112299, Max=72383, Min=1314, Avg=2630.84, 90=3603, 99=8027, 99.9=16639, 99.99=35071] [UPDATE: Count=5838, Max=432639, Min=3908, Avg=11254.89, 90=12079, 99=168831, 99.9=399615, 99.99=431615] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:33:36:042 160 sec: 1916253 operations; 12192.6 current ops/sec; est completion in 23 hours 8 minutes [READ: Count=115907, Max=95423, Min=1363, Avg=3266.3, 90=4619, 99=17375, 99.9=62207, 99.99=82367] [UPDATE: Count=6019, Max=421631, Min=3728, Avg=27838.42, 90=37375, 99=326143, 99.9=409855, 99.99=420351] [READ-FAILED: Count=1, Max=2083, Min=2082, Avg=2083, 90=2083, 99=2083, 99.9=2083, 99.99=2083] 
2023-05-08 14:33:46:042 170 sec: 2036252 operations; 11999.9 current ops/sec; est completion in 23 hours 8 minutes [READ: Count=114060, Max=45599, Min=1354, Avg=2588.97, 90=3501, 99=7867, 99.9=14967, 99.99=24511] [UPDATE: Count=5932, Max=194687, Min=3792, Avg=8645.81, 90=11631, 99=30303, 99.9=159487, 99.99=188799] [READ-FAILED: Count=1, Max=6671, Min=6668, Avg=6670, 90=6671, 99=6671, 99.9=6671, 99.99=6671] 
2023-05-08 14:33:56:042 180 sec: 2156260 operations; 12000.8 current ops/sec; est completion in 23 hours 8 minutes [READ: Count=114011, Max=78527, Min=1318, Avg=2646.08, 90=3587, 99=8655, 99.9=20239, 99.99=44223] [UPDATE: Count=5996, Max=313087, Min=3808, Avg=17183.55, 90=25951, 99=225535, 99.9=303103, 99.99=308735] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:06:042 190 sec: 2276264 operations; 12000.4 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=114127, Max=27887, Min=1332, Avg=2388.31, 90=3123, 99=4987, 99.9=8679, 99.99=13447] [UPDATE: Count=5870, Max=39423, Min=3696, Avg=6735.03, 90=8655, 99=14943, 99.9=34431, 99.99=37471] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:16:042 200 sec: 2396260 operations; 11999.6 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=113927, Max=173695, Min=1290, Avg=2470.13, 90=3227, 99=6247, 99.9=16039, 99.99=35775] [UPDATE: Count=6073, Max=323839, Min=3588, Avg=9011.63, 90=9863, 99=58751, 99.9=287743, 99.99=317439] [READ-FAILED: Count=1, Max=2369, Min=2368, Avg=2369, 90=2369, 99=2369, 99.9=2369, 99.99=2369] 
2023-05-08 14:34:26:042 210 sec: 2516259 operations; 11999.9 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=114078, Max=24431, Min=1291, Avg=2370.37, 90=3091, 99=4787, 99.9=7927, 99.99=12567] [UPDATE: Count=5922, Max=19071, Min=3578, Avg=6478.22, 90=8303, 99=11583, 99.9=15319, 99.99=17087] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:36:042 220 sec: 2636257 operations; 11999.8 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=113953, Max=115839, Min=1292, Avg=2502.61, 90=3331, 99=6447, 99.9=14167, 99.99=29759] [UPDATE: Count=6047, Max=275711, Min=3842, Avg=11033.69, 90=11071, 99=197887, 99.9=262399, 99.99=272127] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:46:042 230 sec: 2756258 operations; 12000.1 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=114037, Max=27391, Min=1330, Avg=2501.43, 90=3375, 99=6023, 99.9=11335, 99.99=18127] [UPDATE: Count=5963, Max=37375, Min=3932, Avg=7377.2, 90=10039, 99=17407, 99.9=26623, 99.99=29775] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:34:56:042 240 sec: 2876250 operations; 11999.2 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=114007, Max=37791, Min=1292, Avg=2545.87, 90=3433, 99=7055, 99.9=13391, 99.99=21279] [UPDATE: Count=5988, Max=83007, Min=3800, Avg=9427.89, 90=12959, 99=57119, 99.9=75583, 99.99=82303] [READ-FAILED: Count=1, Max=2129, Min=2128, Avg=2129, 90=2129, 99=2129, 99.9=2129, 99.99=2129] 
2023-05-08 14:35:06:042 250 sec: 2993987 operations; 11773.7 current ops/sec; est completion in 23 hours 7 minutes [READ: Count=111807, Max=189183, Min=1338, Avg=2858.27, 90=3905, 99=11751, 99.9=35935, 99.99=81855] [UPDATE: Count=5933, Max=388863, Min=3814, Avg=19543.05, 90=20703, 99=296191, 99.9=375295, 99.99=386303] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:16:042 260 sec: 3116258 operations; 12227.1 current ops/sec; est completion in 23 hours 6 minutes [READ: Count=116149, Max=72575, Min=1325, Avg=2774.36, 90=3805, 99=10271, 99.9=25487, 99.99=43775] [UPDATE: Count=6114, Max=261759, Min=3692, Avg=10348.9, 90=13791, 99=60863, 99.9=246399, 99.99=254975] [READ-FAILED: Count=1, Max=4339, Min=4336, Avg=4338, 90=4339, 99=4339, 99.9=4339, 99.99=4339] 
2023-05-08 14:35:26:042 270 sec: 3236253 operations; 11999.5 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113934, Max=61535, Min=1337, Avg=2634.58, 90=3577, 99=8111, 99.9=16119, 99.99=40511] [UPDATE: Count=6063, Max=172799, Min=3866, Avg=11696.7, 90=18751, 99=80895, 99.9=165375, 99.99=170367] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:36:042 280 sec: 3356252 operations; 11999.9 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113898, Max=71231, Min=1329, Avg=2509.22, 90=3351, 99=6291, 99.9=13519, 99.99=28351] [UPDATE: Count=6104, Max=251775, Min=3898, Avg=9240.61, 90=11463, 99=54655, 99.9=236287, 99.99=248319] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:46:042 290 sec: 3476243 operations; 11999.1 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113942, Max=32991, Min=1330, Avg=2465.08, 90=3301, 99=5547, 99.9=10839, 99.99=17055] [UPDATE: Count=6040, Max=34431, Min=3824, Avg=7385.36, 90=9831, 99=21855, 99.9=31135, 99.99=34303] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:35:56:042 300 sec: 3596249 operations; 12000.6 current ops/sec; est completion in 23 hours 5 minutes [READ: Count=113809, Max=33951, Min=1303, Avg=2525.47, 90=3411, 99=6231, 99.9=11823, 99.99=17759] [UPDATE: Count=6202, Max=82495, Min=3946, Avg=7866.92, 90=11071, 99=21247, 99.9=65599, 99.99=81727] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:06:042 310 sec: 3716255 operations; 12000.6 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=114117, Max=47519, Min=1308, Avg=2566.21, 90=3499, 99=6799, 99.9=12679, 99.99=20255] [UPDATE: Count=5893, Max=64447, Min=3942, Avg=7811.77, 90=10927, 99=22287, 99.9=36223, 99.99=63263] [READ-FAILED: Count=1, Max=1752, Min=1752, Avg=1752, 90=1752, 99=1752, 99.9=1752, 99.99=1752] 
2023-05-08 14:36:16:042 320 sec: 3836258 operations; 12000.3 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113916, Max=23615, Min=1294, Avg=2583.76, 90=3547, 99=6807, 99.9=13071, 99.99=20591] [UPDATE: Count=6078, Max=44511, Min=3596, Avg=7978.54, 90=11599, 99=23631, 99.9=41215, 99.99=43455] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:26:042 330 sec: 3956233 operations; 11997.5 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113935, Max=62239, Min=1315, Avg=2531.98, 90=3391, 99=7027, 99.9=15863, 99.99=25071] [UPDATE: Count=6053, Max=101183, Min=3822, Avg=9191.76, 90=12703, 99=53535, 99.9=81855, 99.99=97343] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:36:042 340 sec: 4076257 operations; 12002.4 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113842, Max=29503, Min=1290, Avg=2540.14, 90=3435, 99=6595, 99.9=13351, 99.99=21439] [UPDATE: Count=6176, Max=60415, Min=3892, Avg=7810.66, 90=10759, 99=26287, 99.9=48223, 99.99=54879] [READ-FAILED: Count=1, Max=2135, Min=2134, Avg=2135, 90=2135, 99=2135, 99.9=2135, 99.99=2135] 
2023-05-08 14:36:46:042 350 sec: 4196255 operations; 11999.8 current ops/sec; est completion in 23 hours 4 minutes [READ: Count=113938, Max=45567, Min=1343, Avg=2618.3, 90=3557, 99=7783, 99.9=18815, 99.99=35967] [UPDATE: Count=6054, Max=75327, Min=3870, Avg=8127.01, 90=11791, 99=27247, 99.9=52831, 99.99=68351] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:36:56:042 360 sec: 4316248 operations; 11999.3 current ops/sec; est completion in 23 hours 3 minutes [READ: Count=113783, Max=113983, Min=1327, Avg=3161.98, 90=4427, 99=17919, 99.9=47295, 99.99=78143] [UPDATE: Count=6214, Max=392191, Min=3646, Avg=29995.19, 90=49887, 99=323327, 99.9=387583, 99.99=391423] [READ-FAILED: Count=1, Max=1861, Min=1861, Avg=1861, 90=1861, 99=1861, 99.9=1861, 99.99=1861] 
2023-05-08 14:37:06:042 370 sec: 4436258 operations; 12001 current ops/sec; est completion in 23 hours 3 minutes [READ: Count=113966, Max=40831, Min=1339, Avg=2664.51, 90=3615, 99=9183, 99.9=21215, 99.99=30063] [UPDATE: Count=6043, Max=144767, Min=3830, Avg=11104.89, 90=17663, 99=72511, 99.9=127935, 99.99=143999] [READ-FAILED: Count=1, Max=2241, Min=2240, Avg=2241, 90=2241, 99=2241, 99.9=2241, 99.99=2241] 
2023-05-08 14:37:16:042 380 sec: 4556262 operations; 12000.4 current ops/sec; est completion in 23 hours 3 minutes [READ: Count=114052, Max=30575, Min=1308, Avg=2452.72, 90=3223, 99=6023, 99.9=12703, 99.99=23743] [UPDATE: Count=5947, Max=72703, Min=3850, Avg=7406.74, 90=9519, 99=29343, 99.9=49535, 99.99=62719] [READ-FAILED: Count=1, Max=1741, Min=1741, Avg=1741, 90=1741, 99=1741, 99.9=1741, 99.99=1741] 
